region,year,GDP per capita
TUN,1992,6078.8486
TUN,1993,6091.1235
TUN,1994,6170.643
TUN,1995,6213.1714
TUN,1996,6560.849
TUN,1997,6825.614
TUN,1998,7064.037
TUN,1999,7406.842
TUN,2000,7673.194
TUN,2001,7883.365
TUN,2002,7908.944
TUN,2003,8200.24
TUN,2004,8628.278
TUN,2005,8846.49
TUN,2006,9225.85
TUN,2007,9754.755
TUN,2008,10072.95
TUN,2009,10279.302
TUN,2010,10477.304
TUN,2011,10134.997
TUN,2012,10428.271
TUN,2013,10562.662
TUN,2014,10766.497
TUN,2015,10749.49
TUN,2016,10750.714
TUN,2017,10874.947
TUN,2018,11042.961
TUN,2019,11100.82
TUN,2020,10050.046
TUN,2021,10397.944
TUR,1990,12535.92
TUR,1991,12398.656
TUR,1992,12796.127
TUR,1993,13536.221
TUR,1994,12679.875
TUR,1995,13449.275
TUR,1996,14205.066
TUR,1997,15036.177
TUR,1998,15158.999
TUR,1999,14445.386
TUR,2000,15223.352
TUR,2001,14136.671
TUR,2002,14839.131
TUR,2003,15488.11
TUR,2004,16775.08
TUR,2005,18038.812
TUR,2006,19043.623
TUR,2007,19757.82
TUR,2008,19680.94
TUR,2009,18497.01
TUR,2010,19790.068
TUR,2011,21716.266
TUR,2012,22422.537
TUR,2013,23912.732
TUR,2014,24600.518
TUR,2015,25594.66
TUR,2016,25996.967
TUR,2017,27582.832
TUR,2018,28157.979
TUR,2019,28150.059
TUR,2020,28473.205
TUR,2021,31466.56
TKM,1990,7137.6035
TKM,1991,6628.0586
TKM,1992,5485.9746
TKM,1993,5422.7925
TKM,1994,4374.6963
TKM,1995,3969.826
TKM,1996,4162.4644
TKM,1997,3635.0552
TKM,1998,3833.5413
TKM,1999,4397.0547
TKM,2000,4568.4604
TKM,2001,4699.07
TKM,2002,4647.115
TKM,2003,4738.496
TKM,2004,4912.673
TKM,2005,5477.9985
TKM,2006,5995.3613
TKM,2007,6564.5044
TKM,2008,7418.4814
TKM,2009,7748.1436
TKM,2010,8321.22
TKM,2011,9379.144
TKM,2012,10233.4
TKM,2013,11071.518
TKM,2014,11989.653
TKM,2015,12540.284
TKM,2016,13086.014
TKM,2017,13703.513
TKM,2018,14321.14
TKM,2019,14992.604
TCA,2011,25731.283
TCA,2012,24476.342
TCA,2013,23624.287
TCA,2014,24661.145
TCA,2015,26284.723
TCA,2016,26931.729
TCA,2017,25207.832
TCA,2018,25567.918
TCA,2019,25933.512
TCA,2020,18474.865
TCA,2021,18512.457
TUV,1990,2703.2468
TUV,1991,2749.3105
TUV,1992,2792.5486
TUV,1993,2891.7617
TUV,1994,3175.1235
TUV,1995,3008.0447
TUV,1996,2821.0718
TUV,1997,3097.1472
TUV,1998,3575.7576
TUV,1999,3517.6494
TUV,2000,3484.23
TUV,2001,3490.3865
TUV,2002,3827.5784
TUV,2003,3638.8193
TUV,2004,3511.4448
TUV,2005,3307.25
TUV,2006,3348.0566
TUV,2007,3545.1426
TUV,2008,3736.2048
TUV,2009,3456.9229
TUV,2010,3334.6072
TUV,2011,3512.0325
TUV,2012,3388.5388
TUV,2013,3515.1396
TUV,2014,3521.2676
TUV,2015,3895.9304
TUV,2016,4125.938
TUV,2017,4208.924
TUV,2018,4268.1797
TUV,2019,4816.553
TUV,2020,4839.6157
TUV,2021,4924.0273
UGA,1990,901.6608
UGA,1991,921.085
UGA,1992,920.65155
UGA,1993,963.43756
UGA,1994,991.40826
UGA,1995,1075.9357
UGA,1996,1142.136
UGA,1997,1165.9617
UGA,1998,1187.2966
UGA,1999,1242.0519
UGA,2000,1241.5328
UGA,2001,1266.7274
UGA,2002,1335.1953
UGA,2003,1377.952
UGA,2004,1428.8488
UGA,2005,1475.8116
UGA,2006,1588.0022
UGA,2007,1671.8218
UGA,2008,1764.9932
UGA,2009,1830.8717
UGA,2010,1878.5209
UGA,2011,1996.0656
UGA,2012,2013.5464
UGA,2013,2026.6228
UGA,2014,2067.7954
UGA,2015,2108.8604
UGA,2016,2137.2073
UGA,2017,2128.397
UGA,2018,2186.9072
UGA,2019,2250.015
UGA,2020,2240.4902
UGA,2021,2246.414
UKR,1990,16428.48
UKR,1991,14967.733
UKR,1992,13447.164
UKR,1993,11531.299
UKR,1994,8934.775
UKR,1995,7906.957
UKR,1996,7179.6777
UKR,1997,7028.0464
UKR,1998,6956.399
UKR,1999,7008.2437
UKR,2000,7496.813
UKR,2001,8242.703
UKR,2002,8765.683
UKR,2003,9678.087
UKR,2004,10902.038
UKR,2005,11319.511
UKR,2006,12259.158
UKR,2007,13345.771
UKR,2008,13719.271
UKR,2009,11694.448
UKR,2010,12221.44
UKR,2011,12933.356
UKR,2012,12985.087
UKR,2013,13020.601
UKR,2014,12385.813
UKR,2015,11216.118
UKR,2016,11536.316
UKR,2017,11860.561
UKR,2018,12336.927
UKR,2019,12804.955
UKR,2020,12407.79
UKR,2021,12943.614
ARE,1990,105893.625
ARE,1991,101048.695
ARE,1992,99106.79
ARE,1993,95524.45
ARE,1994,97475.984
ARE,1995,99510.35
ARE,1996,99602.62
ARE,1997,100956.7
ARE,1998,95185.305
ARE,1999,92368.81
ARE,2000,96835.89
ARE,2001,93106.2
ARE,2002,90661.73
ARE,2003,93989.96
ARE,2004,98342.234
ARE,2005,96188.125
ARE,2006,92323.56
ARE,2007,79468.99
ARE,2008,68909.61
ARE,2009,57094.785
ARE,2010,54664.613
ARE,2011,57815.17
ARE,2012,59949.246
ARE,2013,62354.824
ARE,2014,64334.09
ARE,2015,68076.63
ARE,2016,71244.586
ARE,2017,71182.37
ARE,2018,71550.555
ARE,2019,71782.16
ARE,2020,67668.29
ARE,2021,69733.8
GBR,1990,31537.848
GBR,1991,31093.643
GBR,1992,31134.043
GBR,1993,31832.818
GBR,1994,32973.06
GBR,1995,33718.508
GBR,1996,34274.41
GBR,1997,35679.02
GBR,1998,36698.41
GBR,1999,37678.695
GBR,2000,39080.867
GBR,2001,39770.605
GBR,2002,40303.867
GBR,2003,41369.496
GBR,2004,42099.395
GBR,2005,42926.992
GBR,2006,43533.22
GBR,2007,44302.86
GBR,2008,43887.707
GBR,2009,41592.363
GBR,2010,42270.434
GBR,2011,42389.145
GBR,2012,42705.15
GBR,2013,43192.08
GBR,2014,44247.03
GBR,2015,44948.336
GBR,2016,45574.848
GBR,2017,46372.387
GBR,2018,46878.137
GBR,2019,47362.266
GBR,2020,41984.105
GBR,2021,44978.715
USA,1990,40456.242
USA,1991,39876.016
USA,1992,40712.062
USA,1993,41284.355
USA,1994,42424.168
USA,1995,43047.26
USA,1996,44154.547
USA,1997,45566.26
USA,1998,47056.51
USA,1999,48749.598
USA,2000,50175.74
USA,2001,50155.707
USA,2002,50535.273
USA,2003,51503.773
USA,2004,52995.242
USA,2005,54338.027
USA,2006,55314.203
USA,2007,55892.2
USA,2008,55433.676
USA,2009,53521.207
USA,2010,54516.855
USA,2011,54960.906
USA,2012,55803.51
USA,2013,56438.945
USA,2014,57308.32
USA,2015,58427.55
USA,2016,58972.902
USA,2017,59914.777
USA,2018,61355.65
USA,2019,62478.254
USA,2020,60167.855
USA,2021,63669.71
,1990,5967.592
,1991,5902.524
,1992,5799.0903
,1993,5902.8433
,1994,5961.396
,1995,6061.6855
,1996,6275.3047
,1997,6540.6396
,1998,6623.9565
,1999,6790.1855
,2000,7166.797
,2001,7342.613
,2002,7617.0557
,2003,7996.584
,2004,8570.362
,2005,9136.9
,2006,9845.702
,2007,10672.2
,2008,11239.053
,2009,11333.18
,2010,12156.753
,2011,12849.577
,2012,13476.776
,2013,14056.592
,2014,14538.028
,2015,14978.602
,2016,15443.416
,2017,16094.106
,2018,16737.379
,2019,17273.334
,2020,17017.123
,2021,18192.873
URY,1990,11039.808
URY,1991,11363.544
URY,1992,12193.459
URY,1993,12446.408
URY,1994,13276.5
URY,1995,13009.452
URY,1996,13657.074
URY,1997,14740.217
URY,1998,15323.138
URY,1999,14951.386
URY,2000,14603.773
URY,2001,14005.312
URY,2002,12900.916
URY,2003,12990.029
URY,2004,13625.257
URY,2005,14624.667
URY,2006,15202.913
URY,2007,16166.421
URY,2008,17287.725
URY,2009,17978.055
URY,2010,19331.85
URY,2011,20275.441
URY,2012,20933.69
URY,2013,21839.408
URY,2014,22477.06
URY,2015,22486.428
URY,2016,22793.07
URY,2017,23106.998
URY,2018,23184.625
URY,2019,23256.598
URY,2020,21828.64
URY,2021,22800.69
UZB,1990,3638.877
UZB,1991,3544.5862
UZB,1992,3074.659
UZB,1993,2936.4482
UZB,1994,2729.6377
UZB,1995,2656.6326
UZB,1996,2650.6096
UZB,1997,2736.365
UZB,1998,2808.461
UZB,1999,2897.82
UZB,2000,2967.6018
UZB,2001,3052.2815
UZB,2002,3134.9612
UZB,2003,3229.848
UZB,2004,3430.6287
UZB,2005,3626.6208
UZB,2006,3849.5945
UZB,2007,4154.7026
UZB,2008,4457.699
UZB,2009,4735.995
UZB,2010,4953.9614
UZB,2011,5185.6846
UZB,2012,5472.8335
UZB,2013,5781.1567
UZB,2014,6075.1924
UZB,2015,6401.115
UZB,2016,6663.9497
UZB,2017,6840.71
UZB,2018,7082.9253
UZB,2019,7348.147
UZB,2020,7344.22
UZB,2021,7734.8325
VUT,1990,2774.0903
VUT,1991,2791.1858
VUT,1992,2792.9473
VUT,1993,2744.7551
VUT,1994,2921.9011
VUT,1995,2881.144
VUT,1996,2878.979
VUT,1997,2950.054
VUT,1998,2916.0247
VUT,1999,2858.0493
VUT,2000,2954.2183
VUT,2001,2782.0054
VUT,2002,2570.959
VUT,2003,2614.807
VUT,2004,2652.9688
VUT,2005,2726.8372
VUT,2006,2887.35
VUT,2007,2899.8562
VUT,2008,2988.885
VUT,2009,3005.954
VUT,2010,2972.3171
VUT,2011,2994.3853
VUT,2012,2953.8787
VUT,2013,2897.5142
VUT,2014,2917.6272
VUT,2015,2859.3496
VUT,2016,2921.7578
VUT,2017,3031.1907
VUT,2018,3045.0427
VUT,2019,3070.3508
VUT,2020,2836.8135
VUT,2021,2783.0195
VNM,1990,2099.3945
VNM,1991,2177.4736
VNM,1992,2317.2666
VNM,1993,2455.5088
VNM,1994,2623.72
VNM,1995,2825.0164
VNM,1996,3039.938
VNM,1997,3239.6816
VNM,1998,3378.9048
VNM,1999,3495.098
VNM,2000,3690.8682
VNM,2001,3879.3389
VNM,2002,4082.3735
VNM,2003,4319.374
VNM,2004,4597.7573
VNM,2005,4895.3467
VNM,2006,5186.432
VNM,2007,5503.0723
VNM,2008,5757.924
VNM,2009,6006.58
VNM,2010,6324.526
VNM,2011,6658.667
VNM,2012,6950.2876
VNM,2013,7257.7295
VNM,2014,7641.909
VNM,2015,8091.0903
VNM,2016,8545.702
VNM,2017,9050.688
VNM,2018,9636.013
VNM,2019,10252.005
VNM,2020,10450.622
VNM,2021,10628.219
OWID_WRL,1990,9697.508
OWID_WRL,1991,9667.7
OWID_WRL,1992,9665.21
OWID_WRL,1993,9670.078
OWID_WRL,1994,9791.423
OWID_WRL,1995,9949.668
OWID_WRL,1996,10175.511
OWID_WRL,1997,10418.802
OWID_WRL,1998,10526.854
OWID_WRL,1999,10749.006
OWID_WRL,2000,11108.324
OWID_WRL,2001,11215.04
OWID_WRL,2002,11367.639
OWID_WRL,2003,11637.828
OWID_WRL,2004,12074.206
OWID_WRL,2005,12463.141
OWID_WRL,2006,12933.736
OWID_WRL,2007,13428.616
OWID_WRL,2008,13622.655
OWID_WRL,2009,13359.558
OWID_WRL,2010,13868.406
OWID_WRL,2011,14230.719
OWID_WRL,2012,14504.989
OWID_WRL,2013,14789.622
OWID_WRL,2014,15112.653
OWID_WRL,2015,15433.18
OWID_WRL,2016,15750.084
OWID_WRL,2017,16156.354
OWID_WRL,2018,16558.998
OWID_WRL,2019,16847.46
OWID_WRL,2020,16175.776
OWID_WRL,2021,16997.135
ZMB,1990,2290.0393
ZMB,1991,2232.8374
ZMB,1992,2141.5046
ZMB,1993,2232.7104
ZMB,1994,1991.1859
ZMB,1995,1999.3568
ZMB,1996,2071.7087
ZMB,1997,2096.2947
ZMB,1998,2034.8972
ZMB,1999,2074.4536
ZMB,2000,2096.4905
ZMB,2001,2142.7876
ZMB,2002,2171.9312
ZMB,2003,2252.1152
ZMB,2004,2335.0698
ZMB,2005,2422.435
ZMB,2006,2525.0977
ZMB,2007,2641.0315
ZMB,2008,2746.4905
ZMB,2009,2894.964
ZMB,2010,3083.3552
ZMB,2011,3146.8445
ZMB,2012,3275.9683
ZMB,2013,3330.877
ZMB,2014,3375.9412
ZMB,2015,3365.3792
ZMB,2016,3384.268
ZMB,2017,3395.4797
ZMB,2018,3425.949
ZMB,2019,3372.359
ZMB,2020,3183.651
ZMB,2021,3236.789
ZWE,1990,2704.7573
ZWE,1991,2781.7878
ZWE,1992,2468.2783
ZWE,1993,2458.7832
ZWE,1994,2670.1067
ZWE,1995,2641.3782
ZWE,1996,2867.0261
ZWE,1997,2896.1472
ZWE,1998,2931.725
ZWE,1999,2866.033
ZWE,2000,2750.6013
ZWE,2001,2772.3252
ZWE,2002,2510.229
ZWE,2003,2067.8804
ZWE,2004,1934.1647
ZWE,2005,1814.1744
ZWE,2006,1736.3583
ZWE,2007,1656.7892
ZWE,2008,1353.2074
ZWE,2009,1500.3798
ZWE,2010,1799.5403
ZWE,2011,2033.1814
ZWE,2012,2310.8071
ZWE,2013,2333.6445
ZWE,2014,2316.9546
ZWE,2015,2313.8787
ZWE,2016,2286.6235
ZWE,2017,2331.7808
ZWE,2018,2399.6216
ZWE,2019,2203.3967
ZWE,2020,1990.3195
ZWE,2021,2115.1445
