country,region,year,gini,region_un,region_un_sub,region_wb,eu,oecd,incomegroup,gdp,population
France,FRA,2008,29.89,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42996,62209208
France,FRA,2008,35.3,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42996,62209208
France,FRA,2008,34.32,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42996,62209208
France,FRA,2008,31.82,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42996,62209208
France,FRA,2008,32.14,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42996,62209208
France,FRA,2008,37.29,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42996,62209208
France,FRA,2008,29.3,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42996,62209208
France,FRA,2008,48.3,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42996,62209208
France,FRA,2008,32.43,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42996,62209208
France,FRA,2009,32.77,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,41546,62542884
France,FRA,2009,29.86,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,41546,62542884
France,FRA,2009,30.09,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,41546,62542884
France,FRA,2009,35.8,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,41546,62542884
France,FRA,2009,35.68,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,41546,62542884
France,FRA,2009,33.28,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,41546,62542884
France,FRA,2009,33.54,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,41546,62542884
France,FRA,2009,39.1,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,41546,62542884
France,FRA,2009,29.9,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,41546,62542884
France,FRA,2009,33.04,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,41546,62542884
France,FRA,2009,29.87,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,41546,62542884
France,FRA,2009,30.03,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,41546,62542884
France,FRA,2009,35.36,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,41546,62542884
France,FRA,2009,35.09,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,41546,62542884
France,FRA,2009,32.32,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,41546,62542884
France,FRA,2009,32.48,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,41546,62542884
France,FRA,2009,37.57,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,41546,62542884
France,FRA,2009,29.3,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,41546,62542884
France,FRA,2009,49.3,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,41546,62542884
France,FRA,2009,33,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,41546,62542884
France,FRA,2010,33.46,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42148,62879536
France,FRA,2010,30.66,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42148,62879536
France,FRA,2010,30.93,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42148,62879536
France,FRA,2010,36.35,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42148,62879536
France,FRA,2010,36.34,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42148,62879536
France,FRA,2010,34.08,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42148,62879536
France,FRA,2010,34.38,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42148,62879536
France,FRA,2010,39.63,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42148,62879536
France,FRA,2010,29.8,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42148,62879536
France,FRA,2010,32.73,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42148,62879536
France,FRA,2010,29.75,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42148,62879536
France,FRA,2010,30.13,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42148,62879536
France,FRA,2010,35.55,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42148,62879536
France,FRA,2010,34.85,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42148,62879536
France,FRA,2010,32.25,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42148,62879536
France,FRA,2010,32.6,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42148,62879536
France,FRA,2010,37.78,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42148,62879536
France,FRA,2010,30.3,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42148,62879536
France,FRA,2010,50.5,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42148,62879536
France,FRA,2010,32.66,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42148,62879536
France,FRA,2011,34.07,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42864,63222232
France,FRA,2011,31.26,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42864,63222232
France,FRA,2011,31.55,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42864,63222232
France,FRA,2011,37.12,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42864,63222232
France,FRA,2011,37.07,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42864,63222232
France,FRA,2011,34.77,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42864,63222232
France,FRA,2011,35.08,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42864,63222232
France,FRA,2011,40.4,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42864,63222232
France,FRA,2011,30.8,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42864,63222232
France,FRA,2011,33.76,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42864,63222232
France,FRA,2011,30.82,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42864,63222232
France,FRA,2011,31.09,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42864,63222232
France,FRA,2011,35.8,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42864,63222232
France,FRA,2011,35.98,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42864,63222232
France,FRA,2011,33.5,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42864,63222232
France,FRA,2011,33.78,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42864,63222232
France,FRA,2011,38.35,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42864,63222232
France,FRA,2011,30.9,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42864,63222232
France,FRA,2011,51.2,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42864,63222232
France,FRA,2011,33.72,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42864,63222232
France,FRA,2012,33.93,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42791,63564224
France,FRA,2012,30.99,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42791,63564224
France,FRA,2012,31.29,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42791,63564224
France,FRA,2012,36.8,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42791,63564224
France,FRA,2012,37.15,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42791,63564224
France,FRA,2012,34.75,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42791,63564224
France,FRA,2012,35.08,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42791,63564224
France,FRA,2012,40.26,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42791,63564224
France,FRA,2012,30.5,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42791,63564224
France,FRA,2012,33.34,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42791,63564224
France,FRA,2012,30.44,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42791,63564224
France,FRA,2012,30.69,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42791,63564224
France,FRA,2012,35.99,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42791,63564224
France,FRA,2012,35.51,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42791,63564224
France,FRA,2012,33.03,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42791,63564224
France,FRA,2012,33.3,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42791,63564224
France,FRA,2012,38.44,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42791,63564224
France,FRA,2012,30.5,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42791,63564224
France,FRA,2012,33.8,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42791,63564224
France,FRA,2012,51.5,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42791,63564224
France,FRA,2012,33.29,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42791,63564224
France,FRA,2013,32.87,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42816,63893520
France,FRA,2013,29.6,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42816,63893520
France,FRA,2013,29.9,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42816,63893520
France,FRA,2013,35.24,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42816,63893520
France,FRA,2013,35.99,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42816,63893520
France,FRA,2013,33.31,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42816,63893520
France,FRA,2013,33.65,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42816,63893520
France,FRA,2013,38.71,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42816,63893520
France,FRA,2013,30.1,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42816,63893520
France,FRA,2013,33.16,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42816,63893520
France,FRA,2013,30.03,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42816,63893520
France,FRA,2013,30.26,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42816,63893520
France,FRA,2013,35.4,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42816,63893520
France,FRA,2013,35.28,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42816,63893520
France,FRA,2013,32.63,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42816,63893520
France,FRA,2013,32.89,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42816,63893520
France,FRA,2013,37.86,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42816,63893520
France,FRA,2013,29.1,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42816,63893520
France,FRA,2013,32.6,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42816,63893520
France,FRA,2013,50.1,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42816,63893520
France,FRA,2013,33.11,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42816,63893520
France,FRA,2014,32.86,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43021,64193552
France,FRA,2014,29.71,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43021,64193552
France,FRA,2014,30.04,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43021,64193552
France,FRA,2014,35.47,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43021,64193552
France,FRA,2014,36.13,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43021,64193552
France,FRA,2014,33.58,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43021,64193552
France,FRA,2014,33.97,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43021,64193552
France,FRA,2014,39.06,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43021,64193552
France,FRA,2014,29.2,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43021,64193552
France,FRA,2014,32.53,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43021,64193552
France,FRA,2014,29.14,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43021,64193552
France,FRA,2014,29.32,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43021,64193552
France,FRA,2014,34.78,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43021,64193552
France,FRA,2014,34.67,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43021,64193552
France,FRA,2014,31.72,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43021,64193552
France,FRA,2014,31.93,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43021,64193552
France,FRA,2014,37.23,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43021,64193552
France,FRA,2014,29.3,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43021,64193552
France,FRA,2014,32.9,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43021,64193552
France,FRA,2014,51,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43021,64193552
France,FRA,2014,32.51,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43021,64193552
France,FRA,2015,32.88,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43346,64453196
France,FRA,2015,29.7,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43346,64453196
France,FRA,2015,30.06,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43346,64453196
France,FRA,2015,35.39,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43346,64453196
France,FRA,2015,36.07,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43346,64453196
France,FRA,2015,33.49,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43346,64453196
France,FRA,2015,33.87,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43346,64453196
France,FRA,2015,38.88,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43346,64453196
France,FRA,2015,29.2,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43346,64453196
France,FRA,2015,32.3,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43346,64453196
France,FRA,2015,29.12,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43346,64453196
France,FRA,2015,29.38,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43346,64453196
France,FRA,2015,34.88,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43346,64453196
France,FRA,2015,34.72,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43346,64453196
France,FRA,2015,31.96,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43346,64453196
France,FRA,2015,32.22,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43346,64453196
France,FRA,2015,37.51,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43346,64453196
France,FRA,2015,29.5,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43346,64453196
France,FRA,2015,33,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43346,64453196
France,FRA,2015,51.6,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43346,64453196
France,FRA,2015,32.26,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43346,64453196
France,FRA,2016,32.59,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43705,64667588
France,FRA,2016,29.4,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43705,64667588
France,FRA,2016,29.72,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43705,64667588
France,FRA,2016,35.25,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43705,64667588
France,FRA,2016,35.93,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43705,64667588
France,FRA,2016,33.4,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43705,64667588
France,FRA,2016,33.75,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43705,64667588
